entity	AIG
hit	word	/m/015ffx	Eriador	205	2.0695205209096628
hit	word	/m/03zj_3	Ecuador national football team	429	1.8685935601113801
hit	word	/m/0ggzqn	Cellador	49	1.5747495723266445
hit	word	/m/02rvjw	Cuenca, Ecuador	110	1.4490389783225646
hit	word	/m/041ptn	Loja, Ecuador	56	1.2409139167521124
entity	Egypt
hit	word	/m/08msz0	Egypt (TV serial)	10	34.70982863260836
hit	word	/m/0280kkc	Egypt (album)	9	34.67734865565208
hit	word	/m/0dq213	Egypt (media personality)	6	34.55235403802231
hit	word	/m/08vjk7	Egypt (video game)	5	34.4961489224121
hit	word	/m/0fxxff	Egypt (Chi Rho album)	2	34.21367971019626
entity	Egyptian
hit	exact	/m/025tvhm	Egyptians	913	5.10142692389417
hit	word	/m/08msz0	Egypt (TV serial)	10	4.959828632608357
hit	word	/m/0280kkc	Egypt (album)	9	4.927348655652083
hit	word	/m/0dq213	Egypt (media personality)	6	4.802354038022305
hit	word	/m/0dfv1	Egyptian hieroglyphs	605	1.974569613840509
hit	word	/m/02sxh	Egyptian mythology	550	1.9451879007346577
entity	Egyptians
hit	exact	/m/025tvhm	Egyptians	913	5.10142692389417
hit	word	/m/043d4d	Ashkali	82	7.358479869904465
hit	word	/m/02hf3z	Aegyptus (Roman province)	172	5.364620058541728
hit	word	/m/01v9l1	EgyptAir	215	2.0556315788031774
hit	word	/m/0dfv1	Egyptian hieroglyphs	605	1.974569613840509
hit	word	/m/02sxh	Egyptian mythology	550	1.9451879007346577
entity	Facebook
hit	exact	/m/02y1vz	Facebook	699	5.019091344145237
hit	word	/m/02r753p	Matchbook (album)	12	5.2993668113441785
hit	word	/m/09tzjm	MacBook	178	2.0474125530334173
hit	word	/m/01ldz	CIA World Factbook	748	2.039977641463102
hit	word	/m/03w9q2t	Facebook Markup Lanugage	11	0.7392103457142079
hit	word	/m/02x99mb	Criticism of Facebook	1	0.0
entity	Feb.
hit	word	/m/02xx5	February	2727	8.438747683537962
hit	word	/m/0gcvz6	Federation of Belgian Enterprises	41	7.144800159708202
hit	word	/m/02pym58	D.E.B.S. (2004 film)	98	5.946762345648518
hit	word	/m/02bwlw	Deb (file format)	36	5.63804113917022
hit	word	/m/05nc6p	FED (camera)	9	5.2106817187776935
entity	Florida
hit	word	/m/0csgn9	Florida (album)	6	34.55235403802231
hit	word	/m/05q8rtt	Florida (Barcelona Metro)	2	34.21367971019626
hit	word	/m/026tmv5	Florida (ballet)	2	34.21367971019626
hit	word	/m/05b0_fb	Florida (song)	1	34.0
hit	word	/m/03h4rz1	Florinda (TV series)	14	6.7635544963595855
entity	Friday
hit	word	/m/016rw2	Friday (film)	99	35.41655900136629
hit	word	/m/05rcth	Fridays (Cartoon Network)	48	35.193393168611095
hit	word	/m/0g8mt	Friday (novel)	32	35.068398550981314
hit	word	/m/0d19qt	Friday (comics)	32	35.068398550981314
hit	word	/m/02q4nw1	Friday (soundtrack)	17	34.87340787535637
entity	Gabbert
hit	exact	/m/0f4f4t	Gabbert	4	3.4273594203925266
hit	word	/m/051227	Gabber (instant messaging client)	9	6.505920142125167
hit	word	/m/04np22	Albert (electoral district)	32	5.9255415239274845
hit	word	/m/061svr	Albert (provincial electoral district)	31	5.915754204805032
hit	word	/m/03ysj9	John Gabbert Bowman	27	1.0160229834781243
hit	word	/m/07kjlws	Blaine Gabbert	2	0.2136797101962633
entity	Gadafy
hit	word	/m/0dxvs	Muammar al-Gaddafi	662	2.859468647005076
hit	word	/m/036c6y	Constantine P. Cavafy	111	2.2518287655908678
hit	word	/m/0f1gyw	Gadag	65	1.6868577851413662
entity	Gaddafi
hit	word	/m/0dxvs	Muammar al-Gaddafi	662	8.00232576942634
hit	word	/m/0264f5f	Gaddi (Bible)	1	4.857142972946168
hit	word	/m/03hfvyh	Addams (crater)	1	3.885714054107666
hit	word	/m/013v2v	Jane Addams	192	1.6207525890036212
hit	word	/m/05jqtw	Gaddafi Stadium	148	1.540513905841069
entity	Gadhafi
hit	word	/m/0dxvs	Muammar al-Gaddafi	662	8.00232576942634
hit	word	/m/0g1tyv	Madhavi (actress)	42	6.009371797131795
hit	word	/m/03c6hxh	Madhavi (cilappatikaram)	7	5.45701775910949
hit	word	/m/05jqtw	Gaddafi Stadium	148	1.540513905841069
entity	Ghonim
hit	word	/m/09t07c	Slonim (Hasidic dynasty)	15	5.368156313363745
hit	word	/m/03my0k	Geonim	137	2.016705426529856
hit	word	/m/01w7dh	Concepts in the Wheel of Time series	38	1.9213755825199061
entity	Google
hit	exact	/m/045c7b	Google	3102	5.478467319822386
hit	word	/m/020_7p	Google (verb)	34	35.08708758555263
